OrderID	OrderType	Status	Symbol	Time	Comment	Volume	Price	TakeProfit	StopLoss	Profit	Swap	Commission	Balance	Equity	Margin	FreeMargin
676	buy	CLOSE	USDCHF	18:04:2019 08:26:39	CSV Order #338 - CLOSED	0.1	1.00975	0.0	0.0	-3.32	0.0	-0.35000000000000003	9778.65	9778.65	0.0	9778.65
678	buy	OPEN	USDCHF	19:04:2019 08:00:00	CSV Order #339	0.1	1.01509	1.01609	1.01479	0.0	0.0	0.0	9778.65	9776.98	100.0	9676.98
678	buy	CLOSE	USDCHF	19:04:2019 08:00:35	CSV Order #339 - CLOSED	0.1	1.01478	0.0	0.0	-3.4	0.0	-0.35000000000000003	9775.6	9775.6	0.0	9775.6
680	sell	OPEN	USDCHF	22:04:2019 08:00:00	CSV Order #340	0.1	1.01473	1.01373	1.0150299999999999	0.0	0.0	0.0	9775.6	9774.32	100.0	9674.32
680	sell	CLOSE	USDCHF	22:04:2019 08:12:59	CSV Order #340 - CLOSED	0.1	1.01503	0.0	0.0	-3.31	0.0	-0.35000000000000003	9772.64	9772.64	0.0	9772.64
682	buy	OPEN	USDCHF	23:04:2019 08:00:00	CSV Order #341	0.1	1.0161	1.0171	1.0158	0.0	0.0	0.0	9772.64	9771.16	100.0	9671.16
682	buy	CLOSE	USDCHF	23:04:2019 09:08:25	CSV Order #341 - CLOSED	0.1	1.01579	0.0	0.0	-3.4	0.0	-0.35000000000000003	9769.59	9769.59	0.0	9769.59
684	buy	OPEN	USDCHF	24:04:2019 08:00:00	CSV Order #342	0.1	1.02027	1.02127	1.01997	0.0	0.0	0.0	9769.59	9768.41	100.0	9668.41
684	buy	CLOSE	USDCHF	24:04:2019 08:01:38	CSV Order #342 - CLOSED	0.1	1.01997	0.0	0.0	-3.29	0.0	-0.35000000000000003	9766.65	9766.65	0.0	9766.65
686	buy	OPEN	USDCHF	25:04:2019 08:00:00	CSV Order #343	0.1	1.0202	1.0211999999999999	1.0199	0.0	0.0	0.0	9766.65	9765.38	100.0	9665.38
686	buy	CLOSE	USDCHF	25:04:2019 10:04:28	CSV Order #343 - CLOSED	0.1	1.0212	0.0	0.0	9.44	0.0	-0.35000000000000003	9776.44	9776.44	0.0	9776.44
688	sell	OPEN	USDCHF	26:04:2019 08:00:00	CSV Order #344	0.1	1.01995	1.01895	1.0202499999999999	0.0	0.0	0.0	9776.44	9775.07	100.0	9675.07
688	sell	CLOSE	USDCHF	26:04:2019 08:20:18	CSV Order #344 - CLOSED	0.1	1.02025	0.0	0.0	-3.29	0.0	-0.35000000000000003	9773.5	9773.5	0.0	9773.5
690	sell	OPEN	USDCHF	29:04:2019 08:00:00	CSV Order #345	0.1	1.01899	1.0179900000000002	1.01929	0.0	0.0	0.0	9773.5	9772.13	100.0	9672.13
690	sell	CLOSE	USDCHF	29:04:2019 08:25:30	CSV Order #345 - CLOSED	0.1	1.01929	0.0	0.0	-3.29	0.0	-0.35000000000000003	9770.56	9770.56	0.0	9770.56
692	sell	OPEN	USDCHF	30:04:2019 08:00:00	CSV Order #346	0.1	1.01912	1.0181200000000001	1.01942	0.0	0.0	0.0	9770.56	9769.09	100.0	9669.09
692	sell	CLOSE	USDCHF	30:04:2019 08:41:42	CSV Order #346 - CLOSED	0.1	1.01942	0.0	0.0	-3.29	0.0	-0.35000000000000003	9767.62	9767.62	0.0	9767.62
694	sell	OPEN	USDCHF	01:05:2019 08:00:00	CSV Order #347	0.1	1.01932	1.0183200000000001	1.01962	0.0	0.0	0.0	9767.62	9766.25	100.0	9666.25
694	sell	CLOSE	USDCHF	01:05:2019 08:53:38	CSV Order #347 - CLOSED	0.1	1.01963	0.0	0.0	-3.39	0.0	-0.35000000000000003	9764.58	9764.58	0.0	9764.58
696	sell	OPEN	USDCHF	02:05:2019 08:00:00	CSV Order #348	0.1	1.0173	1.0163000000000002	1.0176	0.0	0.0	0.0	9764.58	9763.2	100.0	9663.2
696	sell	CLOSE	USDCHF	02:05:2019 08:55:37	CSV Order #348 - CLOSED	0.1	1.0176	0.0	0.0	-3.3000000000000003	0.0	-0.35000000000000003	9761.63	9761.63	0.0	9761.63
698	buy	OPEN	USDCHF	03:05:2019 08:00:00	CSV Order #349	0.1	1.02003	1.0210299999999999	1.01973	0.0	0.0	0.0	9761.63	9760.06	100.0	9660.06
698	buy	CLOSE	USDCHF	03:05:2019 11:40:26	CSV Order #349 - CLOSED	0.1	1.01973	0.0	0.0	-3.29	0.0	-0.35000000000000003	9758.69	9758.69	0.0	9758.69
700	sell	OPEN	USDCHF	06:05:2019 08:00:00	CSV Order #350	0.1	1.01583	1.0148300000000001	1.01613	0.0	0.0	0.0	9758.69	9757.31	100.0	9657.31
700	sell	CLOSE	USDCHF	06:05:2019 08:42:59	CSV Order #350 - CLOSED	0.1	1.01614	0.0	0.0	-3.4	0.0	-0.35000000000000003	9755.64	9755.64	0.0	9755.64
702	buy	OPEN	USDCHF	07:05:2019 08:00:00	CSV Order #351	0.1	1.01634	1.01734	1.01604	0.0	0.0	0.0	9755.64	9754.36	100.0	9654.36
702	buy	CLOSE	USDCHF	07:05:2019 10:05:30	CSV Order #351 - CLOSED	0.1	1.01734	0.0	0.0	9.48	0.0	-0.35000000000000003	9765.47	9765.47	0.0	9765.47
704	buy	OPEN	USDCHF	08:05:2019 08:00:00	CSV Order #352	0.1	1.01879	1.01979	1.0184900000000001	0.0	0.0	0.0	9765.47	9764.0	100.0	9664.0
704	buy	CLOSE	USDCHF	08:05:2019 09:28:34	CSV Order #352 - CLOSED	0.1	1.01849	0.0	0.0	-3.3000000000000003	0.0	-0.35000000000000003	9762.52	9762.52	0.0	9762.52
706	buy	OPEN	USDCHF	09:05:2019 08:00:00	CSV Order #353	0.1	1.02068	1.02168	1.02038	0.0	0.0	0.0	9762.52	9761.15	100.0	9661.15
706	buy	CLOSE	USDCHF	09:05:2019 08:29:36	CSV Order #353 - CLOSED	0.1	1.02037	0.0	0.0	-3.39	0.0	-0.35000000000000003	9759.48	9759.48	0.0	9759.48
708	sell	OPEN	USDCHF	10:05:2019 08:00:00	CSV Order #354	0.1	1.0143	1.0133	1.0146	0.0	0.0	0.0	9759.48	9758.1	100.0	9658.1
708	sell	CLOSE	USDCHF	10:05:2019 09:26:27	CSV Order #354 - CLOSED	0.1	1.0146	0.0	0.0	-3.31	0.0	-0.35000000000000003	9756.52	9756.52	0.0	9756.52
710	sell	OPEN	USDCHF	13:05:2019 08:00:00	CSV Order #355	0.1	1.01113	1.0101300000000002	1.01143	0.0	0.0	0.0	9756.52	9754.94	100.0	9654.94
710	sell	CLOSE	USDCHF	13:05:2019 08:15:39	CSV Order #355 - CLOSED	0.1	1.01144	0.0	0.0	-3.41	0.0	-0.35000000000000003	9753.46	9753.46	0.0	9753.46
712	sell	OPEN	USDCHF	14:05:2019 08:00:00	CSV Order #356	0.1	1.00649	1.0054900000000002	1.00679	0.0	0.0	0.0	9753.46	9752.17	100.0	9652.17
712	sell	CLOSE	USDCHF	14:05:2019 08:12:31	CSV Order #356 - CLOSED	0.1	1.00679	0.0	0.0	-3.33	0.0	-0.35000000000000003	9750.48	9750.48	0.0	9750.48
714	buy	OPEN	USDCHF	15:05:2019 08:00:00	CSV Order #357	0.1	1.00881	1.0098099999999999	1.00851	0.0	0.0	0.0	9750.48	9748.99	100.0	9648.99
714	buy	CLOSE	USDCHF	15:05:2019 08:58:30	CSV Order #357 - CLOSED	0.1	1.00849	0.0	0.0	-3.52	0.0	-0.35000000000000003	9747.31	9747.31	0.0	9747.31
716	sell	OPEN	USDCHF	16:05:2019 08:00:00	CSV Order #358	0.1	1.00817	1.0071700000000001	1.00847	0.0	0.0	0.0	9747.31	9746.12	100.0	9646.12
716	sell	CLOSE	USDCHF	16:05:2019 09:18:34	CSV Order #358 - CLOSED	0.1	1.00847	0.0	0.0	-3.32	0.0	-0.35000000000000003	9744.34	9744.34	0.0	9744.34
718	buy	OPEN	USDCHF	17:05:2019 08:00:00	CSV Order #359	0.1	1.0094	1.0104	1.0091	0.0	0.0	0.0	9744.34	9742.75	100.0	9642.75
718	buy	CLOSE	USDCHF	17:05:2019 08:02:24	CSV Order #359 - CLOSED	0.1	1.00909	0.0	0.0	-3.42	0.0	-0.35000000000000003	9741.27	9741.27	0.0	9741.27
720	buy	OPEN	USDCHF	20:05:2019 08:00:00	CSV Order #360	0.1	1.01205	1.0130499999999998	1.01175	0.0	0.0	0.0	9741.27	9739.79	100.0	9639.79
720	buy	CLOSE	USDCHF	20:05:2019 08:24:36	CSV Order #360 - CLOSED	0.1	1.01172	0.0	0.0	-3.61	0.0	-0.35000000000000003	9738.01	9738.01	0.0	9738.01
722	sell	OPEN	USDCHF	21:05:2019 08:00:00	CSV Order #361	0.1	1.00979	1.00879	1.01009	0.0	0.0	0.0	9738.01	9736.72	100.0	9636.72
722	sell	CLOSE	USDCHF	21:05:2019 08:08:15	CSV Order #361 - CLOSED	0.1	1.01009	0.0	0.0	-3.32	0.0	-0.35000000000000003	9735.04	9735.04	0.0	9735.04
724	buy	OPEN	USDCHF	23:05:2019 08:00:00	CSV Order #362	0.1	1.00881	1.0098099999999999	1.00851	0.0	0.0	0.0	9735.04	9733.65	100.0	9633.65
724	buy	CLOSE	USDCHF	23:05:2019 08:44:37	CSV Order #362 - CLOSED	0.1	1.00851	0.0	0.0	-3.32	0.0	-0.35000000000000003	9732.07	9732.07	0.0	9732.07
726	sell	OPEN	USDCHF	24:05:2019 08:00:00	CSV Order #363	0.1	1.00387	1.0028700000000002	1.00417	0.0	0.0	0.0	9732.07	9730.58	100.0	9630.58
726	sell	CLOSE	USDCHF	24:05:2019 08:16:33	CSV Order #363 - CLOSED	0.1	1.00417	0.0	0.0	-3.3400000000000003	0.0	-0.35000000000000003	9729.08	9729.08	0.0	9729.08
728	sell	OPEN	USDCHF	27:05:2019 08:00:00	CSV Order #364	0.1	1.00281	1.00181	1.00311	0.0	0.0	0.0	9729.08	9727.58	100.0	9627.58
728	sell	CLOSE	USDCHF	27:05:2019 08:35:13	CSV Order #364 - CLOSED	0.1	1.00311	0.0	0.0	-3.3400000000000003	0.0	-0.35000000000000003	9726.09	9726.09	0.0	9726.09
730	buy	OPEN	USDCHF	28:05:2019 08:00:00	CSV Order #365	0.1	1.00493	1.00593	1.0046300000000001	0.0	0.0	0.0	9726.09	9724.8	100.0	9624.8
730	buy	CLOSE	USDCHF	28:05:2019 08:15:40	CSV Order #365 - CLOSED	0.1	1.0046	0.0	0.0	-3.6300000000000003	0.0	-0.35000000000000003	9722.81	9722.81	0.0	9722.81
732	buy	OPEN	USDCHF	29:05:2019 08:00:00	CSV Order #366	0.1	1.00613	1.0071299999999999	1.00583	0.0	0.0	0.0	9722.81	9721.42	100.0	9621.42
732	buy	CLOSE	USDCHF	29:05:2019 09:07:02	CSV Order #366 - CLOSED	0.1	1.00583	0.0	0.0	-3.33	0.0	-0.35000000000000003	9719.83	9719.83	0.0	9719.83
734	buy	OPEN	USDCHF	30:05:2019 08:00:00	CSV Order #367	0.1	1.00727	1.00827	1.0069700000000001	0.0	0.0	0.0	9719.83	9718.54	100.0	9618.54
734	buy	CLOSE	USDCHF	30:05:2019 10:00:30	CSV Order #367 - CLOSED	0.1	1.00828	0.0	0.0	9.67	0.0	-0.35000000000000003	9729.85	9729.85	0.0	9729.85
736	sell	OPEN	USDCHF	31:05:2019 08:00:00	CSV Order #368	0.1	1.00522	1.0042200000000001	1.00552	0.0	0.0	0.0	9729.85	9728.56	100.0	9628.56
736	sell	CLOSE	USDCHF	31:05:2019 08:21:24	CSV Order #368 - CLOSED	0.1	1.00553	0.0	0.0	-3.43	0.0	-0.35000000000000003	9726.77	9726.77	0.0	9726.77
738	sell	OPEN	USDCHF	03:06:2019 08:00:00	CSV Order #369	0.1	0.99773	0.99673	0.99803	0.0	0.0	0.0	9726.77	9725.57	100.0	9625.57
738	sell	CLOSE	USDCHF	03:06:2019 08:02:00	CSV Order #369 - CLOSED	0.1	0.99803	0.0	0.0	-3.36	0.0	-0.35000000000000003	9723.76	9723.76	0.0	9723.76
740	sell	OPEN	USDCHF	04:06:2019 08:00:00	CSV Order #370	0.1	0.99319	0.99219	0.99349	0.0	0.0	0.0	9723.76	9722.35	100.0	9622.35
740	sell	CLOSE	USDCHF	04:06:2019 09:15:34	CSV Order #370 - CLOSED	0.1	0.99218	0.0	0.0	9.83	0.0	-0.35000000000000003	9733.94	9733.94	0.0	9733.94
742	buy	OPEN	USDCHF	05:06:2019 08:00:00	CSV Order #371	0.1	0.9922	0.9932	0.9919	0.0	0.0	0.0	9733.94	9732.63	100.0	9632.63
742	buy	CLOSE	USDCHF	05:06:2019 08:08:37	CSV Order #371 - CLOSED	0.1	0.99189	0.0	0.0	-3.48	0.0	-0.35000000000000003	9730.81	9730.81	0.0	9730.81
744	buy	OPEN	USDCHF	06:06:2019 08:00:00	CSV Order #372	0.1	0.99432	0.99532	0.99402	0.0	0.0	0.0	9730.81	9729.2	100.0	9629.2
744	buy	CLOSE	USDCHF	06:06:2019 08:39:25	CSV Order #372 - CLOSED	0.1	0.99401	0.0	0.0	-3.47	0.0	-0.35000000000000003	9727.69	9727.69	0.0	9727.69
746	sell	OPEN	USDCHF	07:06:2019 08:00:00	CSV Order #373	0.1	0.99168	0.99068	0.99198	0.0	0.0	0.0	9727.69	9725.87	100.0	9625.87
746	sell	CLOSE	USDCHF	07:06:2019 08:09:38	CSV Order #373 - CLOSED	0.1	0.99199	0.0	0.0	-3.48	0.0	-0.35000000000000003	9724.56	9724.56	0.0	9724.56
748	sell	OPEN	USDCHF	10:06:2019 08:00:00	CSV Order #374	0.1	0.99103	0.99003	0.9913299999999999	0.0	0.0	0.0	9724.56	9723.35	100.0	9623.35
748	sell	CLOSE	USDCHF	10:06:2019 10:47:14	CSV Order #374 - CLOSED	0.1	0.99133	0.0	0.0	-3.38	0.0	-0.35000000000000003	9721.53	9721.53	0.0	9721.53
750	sell	OPEN	USDCHF	11:06:2019 08:00:00	CSV Order #375	0.1	0.98976	0.98876	0.9900599999999999	0.0	0.0	0.0	9721.53	9720.22	100.0	9620.22
750	sell	CLOSE	USDCHF	11:06:2019 08:13:37	CSV Order #375 - CLOSED	0.1	0.99006	0.0	0.0	-3.38	0.0	-0.35000000000000003	9718.5	9718.5	0.0	9718.5
752	buy	OPEN	USDCHF	12:06:2019 08:00:00	CSV Order #376	0.1	0.99178	0.99278	0.99148	0.0	0.0	0.0	9718.5	9717.19	100.0	9617.19
752	buy	CLOSE	USDCHF	12:06:2019 08:38:14	CSV Order #376 - CLOSED	0.1	0.99148	0.0	0.0	-3.38	0.0	-0.35000000000000003	9715.47	9715.47	0.0	9715.47
754	buy	OPEN	USDCHF	13:06:2019 08:00:00	CSV Order #377	0.1	0.99462	0.99562	0.99432	0.0	0.0	0.0	9715.47	9713.96	100.0	9613.96
754	buy	CLOSE	USDCHF	13:06:2019 08:03:15	CSV Order #377 - CLOSED	0.1	0.99432	0.0	0.0	-3.37	0.0	-0.35000000000000003	9712.45	9712.45	0.0	9712.45
756	sell	OPEN	USDCHF	14:06:2019 08:00:00	CSV Order #378	0.1	0.99412	0.99312	0.99442	0.0	0.0	0.0	9712.45	9711.04	100.0	9611.04
756	sell	CLOSE	USDCHF	14:06:2019 08:35:36	CSV Order #378 - CLOSED	0.1	0.99446	0.0	0.0	-3.77	0.0	-0.35000000000000003	9709.03	9709.03	0.0	9709.03
758	buy	OPEN	USDCHF	17:06:2019 08:00:00	CSV Order #379	0.1	0.99962	1.0006199999999998	0.99932	0.0	0.0	0.0	9709.03	9707.83	100.0	9607.83
758	buy	CLOSE	USDCHF	17:06:2019 08:04:17	CSV Order #379 - CLOSED	0.1	0.99931	0.0	0.0	-3.45	0.0	-0.35000000000000003	9705.93	9705.93	0.0	9705.93
760	sell	OPEN	USDCHF	18:06:2019 08:00:00	CSV Order #380	0.1	0.99771	0.99671	0.99801	0.0	0.0	0.0	9705.93	9704.53	100.0	9604.53
760	sell	CLOSE	USDCHF	18:06:2019 09:32:34	CSV Order #380 - CLOSED	0.1	0.99801	0.0	0.0	-3.36	0.0	-0.35000000000000003	9702.92	9702.92	0.0	9702.92
762	buy	OPEN	USDCHF	19:06:2019 08:00:00	CSV Order #381	0.1	1.00072	1.00172	1.00042	0.0	0.0	0.0	9702.92	9701.72	100.0	9601.72
762	buy	CLOSE	USDCHF	19:06:2019 08:15:31	CSV Order #381 - CLOSED	0.1	1.00042	0.0	0.0	-3.35	0.0	-0.35000000000000003	9699.92	9699.92	0.0	9699.92
764	sell	OPEN	USDCHF	20:06:2019 08:00:00	CSV Order #382	0.1	0.99048	0.98948	0.99078	0.0	0.0	0.0	9699.92	9698.51	100.0	9598.51
764	sell	CLOSE	USDCHF	20:06:2019 08:00:39	CSV Order #382 - CLOSED	0.1	0.99078	0.0	0.0	-3.38	0.0	-0.35000000000000003	9696.89	9696.89	0.0	9696.89
766	sell	OPEN	USDCHF	21:06:2019 08:00:00	CSV Order #383	0.1	0.98229	0.98129	0.98259	0.0	0.0	0.0	9696.89	9695.57	100.0	9595.57
766	sell	CLOSE	USDCHF	21:06:2019 09:02:37	CSV Order #383 - CLOSED	0.1	0.98259	0.0	0.0	-3.4	0.0	-0.35000000000000003	9693.84	9693.84	0.0	9693.84
768	sell	OPEN	USDCHF	24:06:2019 08:00:00	CSV Order #384	0.1	0.97725	0.97625	0.9775499999999999	0.0	0.0	0.0	9693.84	9692.51	100.0	9592.51
768	sell	CLOSE	USDCHF	24:06:2019 08:10:36	CSV Order #384 - CLOSED	0.1	0.97755	0.0	0.0	-3.42	0.0	-0.35000000000000003	9690.77	9690.77	0.0	9690.77
770	sell	OPEN	USDCHF	25:06:2019 08:00:00	CSV Order #385	0.1	0.96959	0.96859	0.9698899999999999	0.0	0.0	0.0	9690.77	9689.22	100.0	9589.22
770	sell	CLOSE	USDCHF	25:06:2019 08:00:32	CSV Order #385 - CLOSED	0.1	0.96989	0.0	0.0	-3.44	0.0	-0.35000000000000003	9687.68	9687.68	0.0	9687.68
772	buy	OPEN	USDCHF	26:06:2019 08:00:00	CSV Order #386	0.1	0.97623	0.97723	0.9759300000000001	0.0	0.0	0.0	9687.68	9686.25	100.0	9586.25
772	buy	CLOSE	USDCHF	26:06:2019 09:18:33	CSV Order #386 - CLOSED	0.1	0.97592	0.0	0.0	-3.5300000000000002	0.0	-0.35000000000000003	9684.5	9684.5	0.0	9684.5
774	buy	OPEN	USDCHF	27:06:2019 08:00:00	CSV Order #387	0.1	0.98088	0.98188	0.98058	0.0	0.0	0.0	9684.5	9683.07	100.0	9583.07
774	buy	CLOSE	USDCHF	27:06:2019 09:05:05	CSV Order #387 - CLOSED	0.1	0.98058	0.0	0.0	-3.41	0.0	-0.35000000000000003	9681.44	9681.44	0.0	9681.44
776	sell	OPEN	USDCHF	28:06:2019 08:00:00	CSV Order #388	0.1	0.97529	0.97429	0.97559	0.0	0.0	0.0	9681.44	9680.0	100.0	9580.0
776	sell	CLOSE	USDCHF	28:06:2019 08:05:28	CSV Order #388 - CLOSED	0.1	0.97559	0.0	0.0	-3.43	0.0	-0.35000000000000003	9678.36	9678.36	0.0	9678.36
778	buy	OPEN	USDCHF	01:07:2019 08:00:00	CSV Order #389	0.1	0.9821	0.9831	0.9818	0.0	0.0	0.0	9678.36	9676.73	100.0	9576.73
778	buy	CLOSE	USDCHF	01:07:2019 08:39:51	CSV Order #389 - CLOSED	0.1	0.98311	0.0	0.0	9.92	0.0	-0.35000000000000003	9688.63	9688.63	0.0	9688.63
780	buy	OPEN	USDCHF	02:07:2019 08:00:00	CSV Order #390	0.1	0.98681	0.98781	0.98651	0.0	0.0	0.0	9688.63	9687.31	100.0	9587.31
780	buy	CLOSE	USDCHF	02:07:2019 09:25:36	CSV Order #390 - CLOSED	0.1	0.98782	0.0	0.0	9.870000000000001	0.0	-0.35000000000000003	9698.85	9698.85	0.0	9698.85
782	sell	OPEN	USDCHF	03:07:2019 08:00:00	CSV Order #391	0.1	0.98533	0.98433	0.98563	0.0	0.0	0.0	9698.85	9697.23	100.0	9597.23
782	sell	CLOSE	USDCHF	03:07:2019 08:37:25	CSV Order #391 - CLOSED	0.1	0.98563	0.0	0.0	-3.39	0.0	-0.35000000000000003	9695.81	9695.81	0.0	9695.81
784	buy	OPEN	USDCHF	04:07:2019 08:00:00	CSV Order #392	0.1	0.98641	0.98741	0.98611	0.0	0.0	0.0	9695.81	9694.49	100.0	9594.49
784	buy	CLOSE	USDCHF	04:07:2019 08:09:36	CSV Order #392 - CLOSED	0.1	0.9861	0.0	0.0	-3.49	0.0	-0.35000000000000003	9692.67	9692.67	0.0	9692.67
786	sell	OPEN	USDCHF	05:07:2019 08:00:00	CSV Order #393	0.1	0.98512	0.98412	0.98542	0.0	0.0	0.0	9692.67	9691.05	100.0	9591.05
786	sell	CLOSE	USDCHF	05:07:2019 08:03:04	CSV Order #393 - CLOSED	0.1	0.98542	0.0	0.0	-3.39	0.0	-0.35000000000000003	9689.63	9689.63	0.0	9689.63
788	buy	OPEN	USDCHF	08:07:2019 08:00:00	CSV Order #394	0.1	0.99006	0.99106	0.9897600000000001	0.0	0.0	0.0	9689.63	9687.91	100.0	9587.91
788	buy	CLOSE	USDCHF	08:07:2019 09:43:30	CSV Order #394 - CLOSED	0.1	0.99108	0.0	0.0	9.94	0.0	-0.35000000000000003	9699.92	9699.92	0.0	9699.92
790	buy	OPEN	USDCHF	09:07:2019 08:00:00	CSV Order #395	0.1	0.99427	0.99527	0.99397	0.0	0.0	0.0	9699.92	9699.22	100.0	9599.22
790	buy	CLOSE	USDCHF	09:07:2019 09:52:13	CSV Order #395 - CLOSED	0.1	0.99397	0.0	0.0	-3.37	0.0	-0.35000000000000003	9696.9	9696.9	0.0	9696.9
792	sell	OPEN	USDCHF	10:07:2019 08:00:00	CSV Order #396	0.1	0.99297	0.99197	0.99327	0.0	0.0	0.0	9696.9	9696.2	100.0	9596.2
792	sell	CLOSE	USDCHF	10:07:2019 09:25:34	CSV Order #396 - CLOSED	0.1	0.99328	0.0	0.0	-3.47	0.0	-0.35000000000000003	9693.78	9693.78	0.0	9693.78
794	sell	OPEN	USDCHF	11:07:2019 08:00:00	CSV Order #397	0.1	0.98598	0.98498	0.9862799999999999	0.0	0.0	0.0	9693.78	9692.97	100.0	9592.97
794	sell	CLOSE	USDCHF	11:07:2019 08:35:38	CSV Order #397 - CLOSED	0.1	0.98629	0.0	0.0	-3.49	0.0	-0.35000000000000003	9690.64	9690.64	0.0	9690.64
796	buy	OPEN	USDCHF	12:07:2019 08:00:00	CSV Order #398	0.1	0.98933	0.99033	0.9890300000000001	0.0	0.0	0.0	9690.64	9690.13	100.0	9590.13
796	buy	CLOSE	USDCHF	12:07:2019 08:12:41	CSV Order #398 - CLOSED	0.1	0.98898	0.0	0.0	-3.89	0.0	-0.35000000000000003	9687.1	9687.1	0.0	9687.1
798	sell	OPEN	USDCHF	15:07:2019 08:00:00	CSV Order #399	0.1	0.98442	0.98342	0.9847199999999999	0.0	0.0	0.0	9687.1	9686.29	100.0	9586.29
798	sell	CLOSE	USDCHF	15:07:2019 08:24:33	CSV Order #399 - CLOSED	0.1	0.98475	0.0	0.0	-3.7	0.0	-0.35000000000000003	9683.75	9683.75	0.0	9683.75
800	buy	OPEN	USDCHF	16:07:2019 08:00:00	CSV Order #400	0.1	0.98529	0.98629	0.98499	0.0	0.0	0.0	9683.75	9682.84	100.0	9582.84
800	buy	CLOSE	USDCHF	16:07:2019 08:32:28	CSV Order #400 - CLOSED	0.1	0.98497	0.0	0.0	-3.6	0.0	-0.35000000000000003	9680.5	9680.5	0.0	9680.5
802	buy	OPEN	USDCHF	17:07:2019 08:00:00	CSV Order #401	0.1	0.98735	0.98835	0.98705	0.0	0.0	0.0	9680.5	9679.69	100.0	9579.69
802	buy	CLOSE	USDCHF	17:07:2019 09:51:26	CSV Order #401 - CLOSED	0.1	0.98836	0.0	0.0	9.870000000000001	0.0	-0.35000000000000003	9690.72	9690.72	0.0	9690.72
804	sell	OPEN	USDCHF	18:07:2019 08:00:00	CSV Order #402	0.1	0.98535	0.98435	0.9856499999999999	0.0	0.0	0.0	9690.72	9689.91	100.0	9589.91
804	sell	CLOSE	USDCHF	18:07:2019 09:23:37	CSV Order #402 - CLOSED	0.1	0.98566	0.0	0.0	-3.5	0.0	-0.35000000000000003	9687.57	9687.57	0.0	9687.57
806	sell	OPEN	USDCHF	19:07:2019 08:00:00	CSV Order #403	0.1	0.98336	0.98236	0.98366	0.0	0.0	0.0	9687.57	9686.86	100.0	9586.86
806	sell	CLOSE	USDCHF	19:07:2019 08:39:59	CSV Order #403 - CLOSED	0.1	0.98366	0.0	0.0	-3.4	0.0	-0.35000000000000003	9684.52	9684.52	0.0	9684.52
808	buy	OPEN	USDCHF	22:07:2019 08:00:00	CSV Order #404	0.1	0.9836	0.9846	0.9833000000000001	0.0	0.0	0.0	9684.52	9683.81	100.0	9583.81
808	buy	CLOSE	USDCHF	22:07:2019 09:10:05	CSV Order #404 - CLOSED	0.1	0.9833	0.0	0.0	-3.4	0.0	-0.35000000000000003	9681.47	9681.47	0.0	9681.47
810	sell	OPEN	USDCHF	23:07:2019 08:00:00	CSV Order #405	0.1	0.98408	0.98308	0.9843799999999999	0.0	0.0	0.0	9681.47	9680.76	100.0	9580.76
810	sell	CLOSE	USDCHF	23:07:2019 08:20:59	CSV Order #405 - CLOSED	0.1	0.98438	0.0	0.0	-3.4	0.0	-0.35000000000000003	9678.42	9678.42	0.0	9678.42
812	buy	OPEN	USDCHF	24:07:2019 08:00:00	CSV Order #406	0.1	0.98645	0.98745	0.9861500000000001	0.0	0.0	0.0	9678.42	9677.61	100.0	9577.61
812	buy	CLOSE	USDCHF	24:07:2019 09:13:01	CSV Order #406 - CLOSED	0.1	0.98614	0.0	0.0	-3.49	0.0	-0.35000000000000003	9675.28	9675.28	0.0	9675.28
814	sell	OPEN	USDCHF	25:07:2019 08:00:00	CSV Order #407	0.1	0.98507	0.98407	0.98537	0.0	0.0	0.0	9675.28	9674.47	100.0	9574.47
814	sell	CLOSE	USDCHF	25:07:2019 09:09:18	CSV Order #407 - CLOSED	0.1	0.98539	0.0	0.0	-3.6	0.0	-0.35000000000000003	9672.03	9672.03	0.0	9672.03
816	buy	OPEN	USDCHF	26:07:2019 08:00:00	CSV Order #408	0.1	0.99098	0.99198	0.99068	0.0	0.0	0.0	9672.03	9671.12	100.0	9571.12
816	buy	CLOSE	USDCHF	26:07:2019 11:02:04	CSV Order #408 - CLOSED	0.1	0.99198	0.0	0.0	9.73	0.0	-0.35000000000000003	9682.11	9682.11	0.0	9682.11
818	buy	OPEN	USDCHF	29:07:2019 08:00:00	CSV Order #409	0.1	0.99324	0.99424	0.99294	0.0	0.0	0.0	9682.11	9681.1	100.0	9581.1
818	buy	CLOSE	USDCHF	29:07:2019 08:56:59	CSV Order #409 - CLOSED	0.1	0.99294	0.0	0.0	-3.37	0.0	-0.35000000000000003	9679.09	9679.09	0.0	9679.09
820	sell	OPEN	USDCHF	30:07:2019 08:00:00	CSV Order #410	0.1	0.9916	0.9906	0.9919	0.0	0.0	0.0	9679.09	9678.18	100.0	9578.18
820	sell	CLOSE	USDCHF	30:07:2019 08:43:38	CSV Order #410 - CLOSED	0.1	0.99191	0.0	0.0	-3.48	0.0	-0.35000000000000003	9675.96	9675.96	0.0	9675.96
822	sell	OPEN	USDCHF	31:07:2019 08:00:00	CSV Order #411	0.1	0.99106	0.99006	0.99136	0.0	0.0	0.0	9675.96	9675.05	100.0	9575.05
822	sell	CLOSE	USDCHF	31:07:2019 08:54:42	CSV Order #411 - CLOSED	0.1	0.99136	0.0	0.0	-3.38	0.0	-0.35000000000000003	9672.93	9672.93	0.0	9672.93
